fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
99e8bfbe-5366-46a2-8923-5ce00397df42,854b40c4-ac6a-47d1-a737-cf611aa94268,854b40c4-ac6a-47d1-a737-cf611aa94268,1,,20.95069722,-156.5347889,POINT (-156.5347888888889 20.95069722222222),551262,2020-01-23 21:24:30 UTC,2020-01-19 11:51:49 UTC,403.4329108,,,4.635521402,171.7554015,TRUE,20.95069722,N,-156.5347889,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
a6691bf9-0cd8-4c21-9220-e2b5c1991f70,de2ae06e-cfff-44bc-869e-8dd9205a65c6,de2ae06e-cfff-44bc-869e-8dd9205a65c6,1,,20.94867222,-156.5359111,POINT (-156.53591111111112 20.94867222222222),624645,2020-01-23 21:24:34 UTC,2020-01-19 11:58:08 UTC,451.1666253,,,4.37089588,79.14521783,TRUE,20.94867222,N,-156.5359111,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
241decc2-df2f-4008-b3d7-7a43e54380c1,b1f20ae4-c5c2-426f-894a-e1f46c2fa693,b1f20ae4-c5c2-426f-894a-e1f46c2fa693,1,,20.94876111,-156.5358861,POINT (-156.5358861111111 20.94876111111111),409303,2020-01-23 21:24:38 UTC,2020-01-19 11:59:16 UTC,457.8248663,,,4.653506998,167.1392974,TRUE,20.94876111,N,-156.5358861,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
aa6f6ff6-7277-412a-bd5e-99c0ec45107c,0a049170-e63c-4545-8b02-04bc08a5ea54,0a049170-e63c-4545-8b02-04bc08a5ea54,1,,20.94842222,-156.5365028,POINT (-156.53650277777777 20.948422222222224),574156,2020-01-23 21:24:43 UTC,2020-01-19 12:02:05 UTC,461.0408154,,,4.795739946,246.0849609,TRUE,20.94842222,N,-156.5365028,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
6e9ce788-e1a8-428c-8cd4-f27477a46708,34848a83-5951-4136-b632-d39aa85c76d3,34848a83-5951-4136-b632-d39aa85c76d3,1,,20.94869444,-156.5375833,POINT (-156.53758333333334 20.948694444444445),633618,2020-01-23 21:24:50 UTC,2020-01-19 12:15:21 UTC,489.0737898,,,4.678421798,4.987504005,TRUE,20.94869444,N,-156.5375833,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
864bba26-2ce7-447d-a981-d3958086c6ef,dda77efe-d73c-48e9-aefb-b508e613256b,dda77efe-d73c-48e9-aefb-b508e613256b,1,,20.94840278,-156.5449056,POINT (-156.54490555555554 20.94840277777778),549890,2020-01-23 21:24:56 UTC,2020-01-19 12:43:31 UTC,609.6101049,,,4.543317893,300.1510622,TRUE,20.94840278,N,-156.5449056,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
3ffe22e9-ddfe-47cb-891f-0e8a20bce295,93de14a0-40ab-4793-8614-ab1512ab158c,93de14a0-40ab-4793-8614-ab1512ab158c,1,,20.94815556,-156.5452389,POINT (-156.5452388888889 20.948155555555555),596415,2020-01-23 21:25:02 UTC,2020-01-19 12:46:17 UTC,632.1031708,,,4.659443241,158.1378175,TRUE,20.94815556,N,-156.5452389,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
69c661a7-e5cf-41ba-bcd1-b1f7dc62633d,216cb71a-6470-46eb-950d-366ac3180498,216cb71a-6470-46eb-950d-366ac3180498,1,,20.94664722,-156.5468361,POINT (-156.5468361111111 20.94664722222222),617022,2020-01-23 21:25:05 UTC,2020-01-19 12:54:08 UTC,671.8280082,,,4.558221261,320.1876523,TRUE,20.94664722,N,-156.5468361,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
447e177a-a0ef-4ca0-8b6c-accb0781cb98,920a6a56-7a29-47f4-afce-a5f83787d639,920a6a56-7a29-47f4-afce-a5f83787d639,1,,22.21738611,-159.5861722,POINT (-159.58617222222225 22.21738611111111),553604,2020-01-23 21:25:08 UTC,2020-01-22 10:43:05 UTC,136.9401865,,,13.65604889,284.997223,TRUE,22.21738611,N,-159.5861722,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
4bfa63df-3c13-4022-bcc8-979f40720f86,6b25c113-4bb6-4bc5-9473-eca1f8075d10,6b25c113-4bb6-4bc5-9473-eca1f8075d10,1,,22.21623333,-159.5880528,POINT (-159.5880527777778 22.21623333333333),718161,2020-01-23 21:25:10 UTC,2020-01-22 10:51:38 UTC,145.6838695,,,5.639302091,341.2763975,TRUE,22.21623333,N,-159.5880528,W,Apple,iPhone 11 Pro,,1080,810,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
81132623-dac3-41b6-94cc-09d57395ba99,e38a295e-7595-4227-887b-74e1514c71bc,e38a295e-7595-4227-887b-74e1514c71bc,1,,22.21267778,-159.5929444,POINT (-159.59294444444444 22.212677777777778),596121,2020-01-23 21:25:12 UTC,2020-01-22 11:12:40 UTC,153.0083717,,,5.444306892,162.3180543,TRUE,22.21267778,N,-159.5929444,W,Apple,iPhone 11 Pro,,810,1080,"Fulcrum iOS 2.21.0 (4022), iOS 13.2, Apple, iPhone 11 Pro",72,72
